Time,Code,Name,Source
12:58:30,090460,비에이치,RealTime
12:58:30,090710,휴림로봇,RealTime
12:58:30,319660,피에스케이,RealTime
12:58:30,475580,에이럭스,RealTime
12:58:30,053690,한미글로벌,RealTime
12:58:31,353200,대덕전자,RealTime
12:58:32,050890,쏠리드,RealTime
12:58:32,417200,LS머트리얼즈,RealTime
12:58:33,100840,SNT에너지,RealTime
12:58:33,141080,리가켐바이오,RealTime
12:58:34,042370,비츠로테크,RealTime
12:58:35,023160,태광,RealTime
12:58:36,131970,두산테스나,RealTime
12:58:36,476830,알지노믹스,RealTime
12:58:38,010060,OCI홀딩스,RealTime
12:58:38,217590,티엠씨,RealTime
12:58:38,321550,티움바이오,RealTime
12:58:40,047050,포스코인터내셔널,RealTime
12:58:40,000250,삼천당제약,RealTime
12:58:41,078600,대주전자재료,RealTime
12:58:41,330860,네패스아크,RealTime
12:58:42,044490,태웅,RealTime
12:58:43,033160,엠케이전자,RealTime
12:58:44,032500,케이엠더블유,RealTime
12:58:45,375500,DL이앤씨,RealTime
12:58:46,000390,삼화페인트,RealTime
12:58:47,338840,와이바이오로직스,RealTime
12:58:47,091580,상신이디피,RealTime
12:58:48,425420,티에프이,RealTime
12:58:48,098070,한텍,RealTime
13:10:10,348350,위드텍,RealTime
13:17:43,282720,금양그린파워,RealTime
13:28:07,214390,경보제약,RealTime
